"date","Mkt-RF","RMW","dDP","dTS","UNEXPI","RF"
"196508",2.73,2.06,0.0811178214722885,-0.143518596507633,-0.11046218237226,0.314502415751705
"196509",2.86,-0.82,-0.153219812915744,-0.433596965596809,0.456734572515908,0.320940467758213
"196510",2.6,1.22,-0.203123836863367,0.230701385837009,-0.0780858294329978,0.329785375142633
"196511",-0.03,-1.06,-0.382742211062199,0.206770410049201,0.640387901872701,0.334606257257586
"196512",1.01,-1.28,-0.0326792869819726,0.156288749821323,0.0507357549759535,0.35787133767835
"196601",0.72,-2.83,-0.506746185842305,0.871945954937521,0.0499357684318057,0.374681505879826
"196602",-1.21,-0.15,-0.225754539331058,0.512611493950369,0.0849473902625619,0.379478728344429
"196603",-2.51,1.3,-0.00787368384213282,0.0589603804951992,-0.0322310055847982,0.374681505879826
"196604",2.14,0.41,-0.162160710633219,0.0282778726073639,-0.177683982324466,0.377080432356869
"196605",-5.66,1.66,0.217097555579775,-0.523331976848747,-0.273094586586578,0.378679366381562
"196606",-1.44,0.06,-0.0563356109164958,-0.0582917977030486,0.0214896329305527,0.367480940043685
"196607",-1.63,-0.45,0.00913853232099145,0.0112700521396863,0.150039429140351,0.391460763053031
"196608",-7.91,0.05,0.127527159802319,-0.27697496834627,-0.293512876162367,0.404224284774379
"196609",-1.06,-1.65,0.232952996169768,-0.0671565744026622,0.309392883399178,0.436849581474852
"196610",3.86,-3.64,0.0531708076111553,-0.0532260031343618,0.397185333721674,0.435260805603366
"196611",1.4,4.17,0.176563426824491,-0.320539085517608,-0.426029246877939,0.432877123312592
"196612",0.13,0.68,0.02759683367851,0.0226389512224125,-0.281831867209832,0.404224284774379
"196701",8.15,0.62,-0.0939702944991552,0.989118678444723,0.54117672371099,0.385072302357004
"196702",0.78,1.94,-0.203452270315588,0.308874218395739,-0.387341019858894,0.372281948566644
"196703",3.99,0.9,-0.0575230447317029,0.302436072204254,-0.183334908103871,0.348251602971761
"196704",3.89,2.43,-0.172966013946404,-0.316624599116449,-0.264808793593166,0.314502415751705
"196705",-4.33,-1.75,-0.164076308447828,0.0906677167389416,0.296904630515263,0.295160943302153
"196706",2.41,-0.64,-0.229136192309853,0.708070021633401,-0.0406060201993511,0.290319157899233
"196707",4.58,0.51,-0.14040313788927,0.693101576194154,-0.000590797932830206,0.344240384414962
"196708",-0.89,0.42,-0.00861780480309277,0.297740761110246,-0.0683749206563989,0.349053635075025
"196709",3.11,0.22,-0.22210184275511,0.118389881048688,-0.0148805299389213,0.361075663180244
"196710",-3.09,0.81,-0.160062123407456,0.112050439575803,0.434004772408842,0.372281948566644
"196711",0.37,1.29,0.0608271068888761,-0.083670479025178,0.193106902137291,0.385871104551461
"196712",3.05,-0.64,-0.197913453041711,0.649397709338736,-0.126255435576157,0.405021412570328
"196801",-4.06,-4.58,-0.213481607233918,1.03661785420794,0.63410892635753,0.407412378364835
"196802",-3.75,-0.14,0.244176051695684,0.0825321661074385,0.0368818416861074,0.405818470758934
"196803",0.2,1.17,-0.165621738901432,-0.402105418483765,0.13214734711295,0.420949367822132
"196804",9.05,2.79,-0.27580794988575,0.2712337568439,-0.679035537883832,0.437643865751647
"196805",2.28,0.39,-0.315847735987322,0.799112258646786,0.153231525967792,0.459855821103505
"196806",0.69,-1.33,-0.0109675412503271,0.221659150535148,0.325064173751498,0.448756596969879
"196807",-2.72,-3,-0.219123737230311,0.365775006888213,0.279987633048542,0.432082424236424
"196808",1.34,-0.6,-0.170911935776754,0.295557094297954,0.146767689581678,0.414581520378898
"196809",4.03,-2.03,-0.222201381994636,0.139302582420204,0.119251898408825,0.4225406358912
"196810",0.42,-1.3,0.0317641826670387,0.160379531359772,0.311608951245025,0.435260805603366
"196811",5.43,0.46,-0.0217534520326459,-0.128663381872782,-0.0313754708469672,0.443201921894132
"196812",-3.94,-1.78,-0.272060864174918,0.139430899052692,-0.0198233802263333,0.483594549017563
"196901",-1.25,-1.54,-0.034934781419374,0.229905620833003,0.430819587175328,0.497808230113339
"196902",-5.84,2.17,0.211801952947398,-0.192087323908345,0.200798650147896,0.496230023834521
"196903",2.64,-1.34,-0.126502825900841,-0.0931647255887568,0.0399436367173045,0.488334900342657
"196904",1.46,0.38,-0.00345580525242888,-0.148347834737414,0.297004016219947,0.495440818448101
"196905",-0.1,-0.97,-0.091368562812359,0.212803723516254,-0.114785631930779,0.489914470982766
"196906",-7.18,4.26,0.188252972044943,-0.303603140172171,0.242887792662919,0.52144867011501
"196907",-7,1.4,0.126897288814429,-0.426969915121967,0.343106066069076,0.565414538740527
"196908",4.68,1.16,0.045251291723893,0.172414130858012,-0.40624390873683,0.56384796504918
"196909",-2.98,3.42,-0.0692048995788505,-0.192957198122755,0.0664095646702417,0.572460800374852
"196910",5.06,0.01,0.0237405516306505,0.263195194951214,0.0432904796973096,0.565414538740527
"196911",-3.79,1.44,0.0665794477234665,0.0199925868259355,0.212036453859188,0.584192515832904
"196912",-2.63,2.47,0.15591101394354,-0.62909987517247,0.0705217246646445,0.629414071368228
"197001",-8.1,-1.77,-0.167845829926574,0.35133454980887,0.586435991531172,0.633302034024608
"197002",5.13,-2.28,-0.0954467452226178,-0.136718496646365,0.248106455499291,0.575590729946485
"197003",-1.06,-0.87,0.0699598540564957,-0.0139511495476835,-0.064684385262874,0.536389377896618
"197004",-11,-0.64,0.106651353859308,-0.340416461950975,0.710098114118663,0.52695598358028
"197005",-6.92,-1.3,0.0490131540602241,-0.28640075881332,-0.142791279764002,0.552874426118288
"197006",-5.79,0.19,0.130094978421635,0.0125426405008365,-0.555035139777289,0.540317086984365
"197007",6.93,-0.07,0.100949132231701,-0.183739847112523,0.076146517610501,0.522235632413426
"197008",4.49,0.57,0.100553371122528,0.167403030207597,-0.131714532935439,0.519087376511895
"197009",4.18,0.24,-0.00733718897991096,0.345944374566848,-0.319028504696523,0.496230023834521
"197010",-2.28,1.83,0.257339446296197,0.122839780067211,-0.229738913614168,0.479642376289191
"197011",4.6,1.75,0.164388240644817,-0.528560285423661,0.317827357251397,0.429697911893889
"197012",5.72,0.14,0.0606473339658462,0.148928846585795,0.371633819298678,0.397047000180417
"197101",4.84,-2.19,-0.117446339000441,1.08028579265592,0.0275493349122878,0.36267740400886
"197102",1.41,0.65,-0.160909421168264,0.410263842973049,-0.187508662753449,0.303224876461483
"197103",4.13,1.97,0.0962096984029822,0.0892755881083323,0.0932303049101152,0.277395145140735
"197104",3.15,-1.56,-0.043225568752215,0.0389801356060516,0.1966974254103,0.316112354889775
"197105",-3.98,1.46,0.0971162538618713,-0.287344562081087,0.079643253132969,0.338621713559917
"197106",-0.1,1.52,0.235017626765935,-0.213531657651871,-0.03427460991096,0.387468499212917
"197107",-4.5,0.48,0.140008748247455,0.0813796787547202,0.0132643396554173,0.43923222705009
"197108",3.79,-0.34,0.022875186784951,0.118053260294931,0.2377624558808,0.402629820309475
"197109",-0.85,2.59,0.316977821251871,-0.0953844898375678,-0.464633891813497,0.38267547616504
"197110",-4.42,1.48,0.133678191645988,-0.130820240605268,-0.076038055633105,0.364278863693523
"197111",-0.46,2.45,0.154480567169903,-0.36209600118059,-0.14732258597766,0.345042769241632
"197112",8.71,-0.43,-0.0759614691399681,0.0291454111040999,0.258072689227736,0.328177848033762
"197201",2.49,-1.48,-0.533791845165221,1.03657219952724,0.0646851132092334,0.277395145140735
"197202",2.87,1.65,-0.10990873643325,-0.0343706095132234,0.413040584700921,0.262833695878451
"197203",0.63,1.58,0.152113864457193,0.103722056608471,-0.388726437212405,0.305642666425943
"197204",0.29,-0.59,-0.0679826274773435,-0.158440328528952,0.473982997050183,0.304030877682537
"197205",1.25,2.33,0.0933379179124844,-0.335118048923456,-0.0757158164477651,0.302418803990001
"197206",-2.43,1.75,0.0993703942593645,-0.0679289247455244,-0.234258574840261,0.32013595976057
"197207",-0.8,1.08,-0.0520332871692261,-0.247416974943695,-0.374695173202377,0.325766026007979
"197208",3.26,-2.02,0.0299028011549087,-0.0908540209223867,-0.0117491003277619,0.328981647003657
"197209",-1.14,1.67,0.0551520918973908,-0.160342675582311,-0.485140538863735,0.380278020291369
"197210",0.52,-0.12,0.153807714669524,0.0594473286594131,-0.167417483142999,0.386669836832509
"197211",4.6,-1.98,0.077015851929669,0.00197463498206822,-0.248777899463488,0.38986406707826
"197212",0.62,2.6,0.0668183779757838,-0.262960794725225,-0.0957641378024946,0.41298886422021
"197301",-3.29,0.4,-0.302493220043879,0.501609033772883,0.227320984542341,0.440026304096874
"197302",-4.85,-0.34,-0.284801011405636,-0.324965318914251,0.347942430177062,0.455100662487395
"197303",-1.3,-1.07,-0.17292371694325,-0.0584142446031679,0.181235880418747,0.493862203119688
"197304",-5.68,-1.63,-0.210661521434056,0.355779499959404,0.0826394940077674,0.507271747119686
"197305",-2.94,2.02,-0.129311867683435,-0.502568470091442,-0.133948901827973,0.515150530747666
"197306",-1.56,-0.27,-0.147878994266144,0.0787018398059692,0.289566089645382,0.580283616274535
"197307",5.05,-0.1,0.228883857530818,-0.27557315626034,-0.771296830201843,0.644179547513701
"197308",-3.82,-1.36,-0.211875804844643,-0.245850129261087,0.444505070598949,0.695285808376656
"197309",4.75,-2.3,0.332465029738897,-0.0285217064572515,-0.544108494774952,0.665895856798548
"197310",-0.83,-1.94,-0.162539310201189,0.244899496513001,0.19634955635518,0.582629156525405
"197311",-12.75,-2.71,-0.462737469754775,0.0026902221609211,0.488948627290344,0.630191796099688
"197312",0.61,-2.8,-0.056813757512069,-0.204342192876932,-0.369417889016809,0.600591672003903
"197401",-0.17,-3.01,-0.00182814692764597,0.477212270320184,0.798878806297633,0.625524455621695
"197402",-0.47,-1.93,0.0820031262897347,0.186377429173122,0.309455819484859,0.574808347996969
"197403",-2.81,2.82,0.101114366180588,0.237546473405251,-0.268206854853122,0.640296205704582
"197404",-5.29,2.86,0.087892479679808,0.068737967531255,-0.243010716993895,0.668993983966137
"197405",-4.68,5.08,0.141712132625794,-0.175583707290656,-0.527325364439034,0.661246698575901
"197406",-2.83,0.62,0.0589289020795874,-0.118522142664178,-0.451527249936725,0.63563401874609
"197407",-8.05,-3.26,-0.0717375440136599,0.248308267483611,0.527976794685624,0.608390470319842
"197408",-9.35,-0.26,0.0442534551234976,0.142196500233117,0.438758124494969,0.717651668705388
"197409",-11.77,-4.28,-0.0959120572167938,0.4159256512343,0.714836604264838,0.648061241801767
"197410",16.1,-0.03,-0.245629596175791,-1.57897359401699,-0.243685399212119,0.601371851162891
"197411",-4.51,-3.39,0.0559752987881309,0.0995294569266832,-0.178783649130556,0.602151963773045
"197412",-3.45,-0.65,0.259566512554451,0.179288294415493,-0.37589007755518,0.57715529303064
"197501",13.66,-0.89,-0.497256690430709,-0.195359266655377,0.653228278508918,0.507271747119686
"197502",5.56,1.15,-0.239671673868364,-0.112869714160945,-0.136825120586273,0.447169891704302
"197503",2.66,1.23,0.124033944474615,-0.271496724200711,-0.299860086430385,0.446376435669738
"197504",4.23,1.37,0.0526191018533621,-0.536464741427801,0.335650473170838,0.455893360884607
"197505",5.19,-1.05,0.0270687796946159,-0.378051273614871,0.181361254018519,0.425722340187029
"197506",4.83,-2.62,-0.167316508130882,-0.140621022755104,0.746097681154167,0.434466313983473
"197507",-6.59,0.43,-0.0585807420861559,0.0456403234092099,0.518638221870389,0.497019161052159
"197508",-2.85,1.03,0.00814098347673143,0.07921298244896,0.236387519092502,0.52144867011501
"197509",-4.26,0.53,0.0751625864833028,-0.0342929900017262,-0.312540428812912,0.519874542176457
"197510",5.31,-0.46,0.241106162380747,-0.0826541607294629,-0.203292785804472,0.483594549017563
"197511",2.64,-0.62,0.0508267886904855,0.218428466068332,0.0214344499862188,0.445582910683973
"197512",-1.6,-0.12,0.000755032666747549,-0.0818686539444736,0.115218129004088,0.442408120978199
"197601",12.16,-1.9,-0.205784839004696,0.317601741059286,-0.0566147517532047,0.397047000180417
"197602",0.32,-2.58,-0.433514236482049,0.814246201331534,0.633655131255569,0.397844755015164
"197603",2.32,-0.38,-0.158112020797268,-0.0751752025103609,0.087032106586958,0.407412378364835
"197604",-1.49,0.39,-0.0545214097997611,0.131927874758146,0.00538595261427898,0.39624917561103
"197605",-1.34,2.47,0.0568199115875113,-0.208912133936625,0.0536832853515828,0.423336165926491
"197606",4.05,-0.59,0.0856753108733298,-0.0164041191470768,-0.247863292423407,0.440026304096874
"197607",-1.07,-1.09,0.00787552015720002,0.235875861800127,-0.189612619224569,0.425722340187029
"197608",-0.56,-0.46,0.0549306760089272,-0.0631592048834575,0.0621077255303886,0.418561945532825
"197609",2.07,0.99,0.0728488529775565,0.0127183685509191,0.103341001009336,0.413785227033436
"197610",-2.42,-0.22,0.0828648824517091,0.386277902604943,-0.20176299877493,0.401035077262524
"197611",0.36,-1.39,0.0487216473837325,0.336245796377504,-0.194458438952,0.387468499212917
"197612",5.65,-0.62,-0.14239765231558,0.0124291030093869,0.360352112238184,0.355467354781003
"197701",-4.05,-0.53,-0.0482946759061831,0.552502886003501,0.154937516006116,0.377080432356869
"197702",-1.94,-0.13,-0.0178540360086742,0.105920507449019,-0.141712600330719,0.381077242235262
"197703",-1.37,-0.32,0.009534696697144,0.165218873389732,0.0297501781591821,0.375481218114615
"197704",0.15,-2.05,-0.0854051397863799,0.156524669276425,0.232951273223537,0.370681893055314
"197705",-1.45,0.33,-0.0471233365469201,0.129520237412812,-0.00526366857047294,0.404224284774379
"197706",4.71,0.88,0.0124031790862545,-0.0955483892253854,0.0197087249229268,0.409006007693691
"197707",-1.69,0.83,0.0358804266981607,0.237996863245476,-0.123707258836502,0.4225406358912
"197708",-1.75,0.96,0.127039766973767,0.163403892120659,-0.289907801583436,0.446376435669738
"197709",-0.27,1.23,0.116779280701476,0.127367455107779,-0.455347647034804,0.471732897177124
"197710",-4.38,-0.3,-0.0483384369017477,-0.00163088142675511,0.264818867202471,0.499386163815507
"197711",4,-0.05,0.0752742547877783,0.107679661107214,0.1314973686102,0.494651544880598
"197712",0.27,0.94,0.028047724811753,-0.170394517858615,-0.559480287653707,0.492283314968378
"197801",-6.01,-1.67,-0.112256074441461,0.352560888090028,0.0611045607570059,0.52144867011501
"197802",-1.38,0.36,-0.0246328320618427,-0.0702817523543717,-0.0332897203241814,0.522235632413426
"197803",2.85,-0.6,-0.037154205431021,0.189107852334959,0.157265025753467,0.509636095616139
"197804",7.88,2.82,0.0634391793647248,-0.283731881027624,-0.175697289430728,0.509636095616139
"197805",1.76,0.27,-0.0527122995487912,-0.0221906402819113,-0.188123412686001,0.519087376511895
"197806",-1.69,-1.44,-0.0197717848214091,0.0103316436323278,-0.00263616431452883,0.544243108957909
"197807",5.11,1.58,0.0902900475166058,-0.0592494826716565,0.252564462604608,0.566197724932804
"197808",3.75,1.39,0.203225856433899,0.319251439990834,-0.459846434985855,0.571678150536337
"197809",-1.43,-0.68,-0.0485494368578038,0.197063872962668,-0.19680985447694,0.631747047238851
"197810",-11.91,0.17,-0.129059113331717,0.209599766747815,0.341473198290789,0.642626408574443
"197811",2.71,1.09,0.127882717848173,-0.471324971272454,-0.408591845511803,0.692968976937047
"197812",0.88,1.96,0.167421451601261,-0.0619264624175992,-0.128867972927587,0.726890549755477
"197901",4.23,-2.5,-0.0466463828388798,0.164750982969815,-0.157036437558589,0.747644014574678
"197902",-3.56,-1.14,-0.0493915828573056,0.277219937337108,-0.197654236648539,0.745340395129102
"197903",5.68,0.62,0.0949596483615073,0.14496047506031,-0.148035702004531,0.757619675795707
"197904",-0.06,1.05,-0.0671079163987092,0.0437214485918454,-0.0376849799750084,0.756085665671935
"197905",-2.21,-1.39,-0.023650687986239,-0.00123131812901638,-0.366895313365006,0.767584484623929
"197906",3.85,-1.61,-0.11841585905117,0.0814040372131037,0.172584670394871,0.725351383451778
"197907",0.82,-0.2,0.104593017506383,0.105527832323753,0.0137436832253282,0.739194575707836
"197908",5.53,1.58,0.00907849500566368,-0.276188010814256,-0.0868913302128871,0.760686925549536
"197909",-0.82,1.02,-0.0973842898464123,-0.46485556245753,-0.140166435975597,0.81724660287481
"197910",-8.1,1.04,-0.00298970716843025,-0.0859560564711167,0.297846128753373,0.926318350473521
"197911",5.21,0.11,0.00215201042126105,-0.348632774396617,0.130811293175452,0.933092459661156
"197912",1.79,-0.67,-0.0963468829508611,-0.193720583817574,-0.188429011627432,0.951883232705097
"198001",5.51,-1.67,-0.158147898183175,0.337266618068207,-0.0140246380862527,0.948879293458305
"198002",-1.22,0.11,-0.112073969904875,-0.22506205614685,0.149329517066256,1.01324833447711
"198003",-12.9,1.38,-0.0190037560900812,-0.260981386860569,0.0781981863224913,1.18614255245493
"198004",3.97,-2.09,0.0996511417943695,0.17585921988853,-0.0345024138325408,1.03857261068765
"198005",5.26,0.31,0.0254644906254054,0.338684266573882,0.129318208199248,0.688333554148701
"198006",3.06,-0.09,0.0826956543104081,0.0839062764634702,0.063207319586733,0.570895433695617
"198007",6.49,3.94,0.174432177080872,-0.310315287418158,-0.182968786130583,0.648061241801767
"198008",1.8,2.1,0.124562839216087,-0.212520820142118,-0.320881849919115,0.730737334034104
"198009",2.19,2.03,-0.0675380201915974,0.242267119971017,-0.395938440236671,0.818008537212078
"198010",1.06,1.67,-0.106126619785144,0.0189361389588988,-0.193382642800515,0.920292718506133
"198011",9.59,4.53,-0.00720458129030923,-0.437563559464121,-1.04459381886355,1.07790997213095
"198012",-4.52,-1.25,0.0890476372345336,0.129003239295521,0.193974358404626,1.20734493880161
"198101",-5.04,-3.54,0.0350159527851653,0.653638321176337,0.62813063960845,1.17295782862581
"198102",0.57,0.19,0.102347423671986,0.15930940032146,0.445590461822714,1.15608312965345
"198103",3.56,-2.34,-0.0635691586421676,-0.0798528689173152,-0.45351944640614,1.05046579993988
"198104",-2.11,0.82,0.16668179499363,0.242357869023819,0.00202526662445972,1.07494698354851
"198105",0.11,0.33,-0.0590113724009712,-0.0941307526915001,0.16839007474653,1.26630790879245
"198106",-2.36,-1.35,0.163825661112174,0.193619299995844,0.190238828784243,1.15167593717256
"198107",-1.54,1.08,-0.0822479506794535,-0.0748869373721227,-0.0116528689515878,1.16782532755491
"198108",-7.04,-0.25,0.0362685285443183,-0.00725314264511893,0.312084273464489,1.20880537279018
"198109",-7.17,-0.02,0.196949547878913,-0.326395033752331,0.508305425636378,1.14947154859399
"198110",4.92,3.29,0.0439001088087805,-0.149334942048943,-0.23424607342329,1.06382725885326
"198111",3.36,0.1,0.110527398746333,-0.0884006054851439,0.0233164250925347,0.862850932894998
"198112",-3.65,0.19,0.178488515456654,0.00979137197416942,0.151477454204489,0.862092716667395
"198201",-3.24,-1.52,0.0666672903357955,0.116976041427855,0.262063250436638,0.969886250357899
"198202",-5.86,-3.38,0.177507886539941,0.201016940375184,0.5818035048485,1.05937559804077
"198203",-1.87,-1.44,-0.00071689255865567,-0.0394195120815597,0.231814338898214,0.999813038922071
"198204",3.27,1.51,0.0901941540815399,0.0305376656157482,0.00305212598345951,1.00130682068611
"198205",-3.99,0.91,0.10440432516917,-0.0628739174061697,-0.165035148998388,0.955636774610347
"198206",-3.09,0.03,0.137527225767737,-0.123304140623347,0.805853193159586,0.984113639700368
"198207",-3.19,1.03,0.0851895228019691,-0.131981520250869,0.233976630876398,0.899926942184281
"198208",11.14,-1.96,0.0347453879908782,-0.0665460368739328,0.0969026575004351,0.696057955236173
"198209",1.29,2.12,0.132839001101854,0.437783407283401,0.107383251787931,0.63718834505917
"198210",11.3,0.3,0.245935772406498,0.0293072100801825,-0.753002295384304,0.620854732576559
"198211",4.67,-1.05,0.0847702248610244,0.0781774709134381,-0.130196236886374,0.648837383085432
"198212",0.55,-0.07,0.217256669423577,0.138702178297141,-0.378245573329784,0.638742407347426
"198301",3.6,-1.5,-0.108644276414483,0.24951883040807,-0.630172327739644,0.632524573670046
"198302",2.59,-0.57,0.0701992879345422,-0.0357843263020938,0.394485111757487,0.651941290029567
"198303",2.82,-0.07,0.107698241481217,0.1247353271526,-0.00272550392720065,0.67054265433415
"198304",6.67,-0.16,-0.0754005252091719,0.0108009752101783,0.588568817681849,0.659696454137704
"198305",0.52,-1.85,-0.103453840130519,0.289998949205528,-0.0276912080290359,0.658145947029198
"198306",3.07,2.52,0.0610854932256825,-0.177151159856152,-0.488290675883686,0.70454727500886
"198307",-4.07,-0.03,0.0675264837609664,0.00561318175470165,0.319622314767047,0.726890549755477
"198308",-0.5,0.45,0.0710932757284804,-0.0678056971083095,0.00780234021170092,0.746876205802893
"198309",0.91,1.21,0.062063687784315,0.216929253976518,0.259575244727236,0.720732331613672
"198310",-3.44,-0.81,0.0629841678211518,-0.0693565245002132,0.231794279257498,0.692968976937047
"198311",2.16,-0.48,0.205895070327944,0.51891768976769,-0.0778682331696366,0.70223278660011
"198312",-1.78,1.59,0.0899038460183463,-0.198836674693392,0.410463994611133,0.720732331613672
"198401",-1.92,-0.93,-0.0107900278785308,-0.211437655515483,0.325502235023872,0.713028729995768
"198402",-4.82,0.82,-0.0496166610995454,-0.00181904972794722,0.204137803192056,0.727660035900546
"198403",0.63,-0.93,0.00622030780456687,-0.24962939949147,0.274145140417685,0.760686925549536
"198404",-0.51,3.27,0.148575440145867,-0.107138664768587,0.0640564689106669,0.773711291270973
"198405",-5.97,2.32,0.0170427036072895,-0.178246399692844,-0.0695114629866322,0.784423353440489
"198406",1.82,3.08,0.15934396445579,-0.127987537939454,-0.295664983536423,0.787481643642418
"198407",-2.74,3.69,0.0918441086828354,0.214193255236622,0.379817476356273,0.806572865657129
"198408",10.28,-0.89,0.00945521162426416,0.261843839571231,-0.220876645311634,0.833233937930222
"198409",-0.8,1.4,0.0169154423910289,0.0763791806391785,0.528289154993475,0.825624398896552
"198410",-0.84,1.17,-0.0104886064645676,0.167888628953476,0.319538147643041,0.777538465715755
"198411",-1.76,0.81,0.136320306713127,0.252436710272073,0.277732793977144,0.690651558964572
"198412",1.84,1.21,0.066548487116896,-0.0063510987782406,-0.340146399584565,0.648061241801767
"198501",7.99,-0.83,0.00409800046170654,0.182351848242316,-0.509417280965524,0.624746333972226
"198502",1.22,1.26,-0.0402824618250387,-0.109293773600434,-0.312913272064819,0.664346399813365
"198503",-0.84,1.18,-0.0114040567944323,-0.032553480918191,0.0145922909251345,0.683695782743166
"198504",-0.96,1.59,-0.0157253147120225,0.0166459061720782,0.293650106133305,0.639519339511518
"198505",5.09,1.3,0.066383230405771,0.164370494403926,-0.0854072441917427,0.602932009846224
"198506",1.27,1.73,0.112745154824676,0.113140961790491,0.204177393208849,0.561497601064742
"198507",-0.74,-0.45,0.123789677898005,0.306301314862955,-0.151371599604991,0.571678150536337
"198508",-1.02,-0.04,0.0242995153410682,0.116934418540049,0.119182150369161,0.576373044953726
"198509",-4.54,1.16,0.133258396361328,0.0276432730875728,0.37235789140923,0.573243383223132
"198510",4.02,0.92,-0.0288469224596029,0.0416432200741418,0.117485772465709,0.577937474189216
"198511",6.48,0.29,0.0490067186658705,-0.247661114328431,-0.0236489957671028,0.584192515832904
"198512",3.88,0.97,-0.0776233027047702,0.174607170528012,0.0759983892058947,0.573243383223132
"198601",0.65,-2.02,0.0145695637416169,-0.233813332884193,0.196480369252397,0.570895433695617
"198602",7.13,1.15,-0.00859030184770634,-0.0060696809169407,0.106157596530729,0.570112649840682
"198603",4.88,1.12,0.172519529152227,0.0318892000421165,0.0103977257020718,0.530887747933861
"198604",-1.31,2.91,0.0658124552926965,0.0659281624763278,0.0962072104443407,0.49149376855333
"198605",4.62,2.08,0.0392374670360409,0.126648044576472,-0.134284709785489,0.49859723103034
"198606",1.03,1.83,0.0331867514627089,0.19872885713698,0.357568301416398,0.503329806193964
"198607",-6.45,-0.57,0.0189653019955833,-0.0519303251813508,0.417029131060574,0.473315341019109
"198608",6.07,-1.74,0.00705004200806871,0.183226902658597,0.0524948936285887,0.449549846225961
"198609",-8.6,-0.05,0.0747025027449507,0.210130670129098,0.0910927738049834,0.424131626645829
"198610",4.66,0.13,-0.097636860893445,-0.140046589117766,0.0105811642149313,0.421745036527299
"198611",1.17,1.12,0.0672072124999793,-0.234668301794969,-0.00719682655323906,0.435260805603366
"198612",-3.27,0.83,0.188750753051527,0.126636566819874,-0.11400470421944,0.449549846225961
"198701",12.47,0.2,0.112287630212042,0.0512015802148338,-0.892247545909485,0.441614251048383
"198702",4.39,-0.9,-0.0419746757245905,-0.195786531027193,-0.341480615928778,0.454307895276562
"198703",1.64,1.36,-0.0869617906693924,-0.0430268995545789,0.0869653485363971,0.454307895276562
"198704",-2.11,-0.46,-0.0541938072558227,-0.0901816998901059,0.330859568504034,0.45827104331948
"198705",0.11,0.52,0.0247474407122835,0.00827626839718462,-0.237740586145037,0.459855821103505
"198706",3.94,1.73,0.0795067152402228,0.114589733540572,0.0144017406961535,0.460648106881201
"198707",3.85,-0.5,-0.084019730965213,-0.16366867404322,0.00327216381571305,0.462232472270219
"198708",3.52,2.03,-0.000220108964110836,-0.0713876436843847,0.500719427903246,0.489914470982766
"198709",-2.59,-0.9,0.0695820409157951,-0.201142158807141,0.507520541414382,0.5183001430342
"198710",-23.24,2.01,0.0202215596540869,-0.0230968348374722,0.33986017357284,0.497019161052159
"198711",-7.77,-1.92,0.0861549068023123,0.366709198786417,0.753651713065059,0.462232472270219
"198712",6.81,3.01,-0.00433408193486697,-0.0378919245176879,-0.0265720720897687,0.468567186768754
"198801",4.21,-1.12,0.100044744771686,0.118326183309158,0.138442394685535,0.471732897177124
"198802",4.75,1.56,0.220887008887206,0.0244196718105087,0.311697444214149,0.459855821103505
"198803",-2.27,-0.16,0.135301963434682,0.266330985072478,-0.0375671460265865,0.463024551906477
"198804",0.56,-0.23,0.0480673051201907,0.0102892231550947,0.142568864586989,0.479642376289191
"198805",-0.29,-0.7,-0.0209329647650758,0.0824214416540622,0.116028206850881,0.507271747119686
"198806",4.79,1.42,0.104278989871164,0.0903658020496913,0.0985719695713577,0.523022526947514
"198807",-1.25,-0.59,0.037425569925151,0.00298959599152014,0.0603787221937343,0.544243108957909
"198808",-3.31,-0.76,0.00193930848713127,0.164309508769475,-0.0514892818396804,0.570112649840682
"198809",3.3,1.72,0.0449392564358223,-0.127690656031493,-0.462707034868825,0.584192515832904
"198810",1.15,1.4,-0.037109357587995,-0.0436218889278886,0.244016360461231,0.592786217615182
"198811",-2.29,-0.31,-0.0507514295183927,-0.0248037996795216,0.0945511893942462,0.624746333972226
"198812",1.49,0.64,0.0996199811493412,0.0358464722343681,-0.016276786146495,0.648837383085432
"198901",6.1,-1.03,0.016132384403207,-0.168865759876393,-0.018137242322363,0.664346399813365
"198902",-2.25,-0.82,0.0562774927986218,-0.0382082622325986,0.198377554248965,0.684468907848101
"198903",1.57,0.01,-0.0279680248927587,-0.528937417665705,-0.160000297823551,0.706861178433815
"198904",4.33,0.76,-0.00576860917299599,-0.165091770642692,0.334347378297149,0.693741319238561
"198905",3.35,0.49,-0.0499176102504836,-0.0536193979525316,-0.0125979669183969,0.67673471653078
"198906",-1.35,0.24,-0.0602017289449275,0.122054913817364,0.000167450891851685,0.655044144428807
"198907",7.2,1.99,-0.180530106712467,-0.269024656244844,-0.0343111872337763,0.634079428314327
"198908",1.44,0.41,-0.0876777629569042,0.157971736814065,-0.200269469544924,0.63563401874609
"198909",-0.76,1.4,-0.0720276621426836,-0.185632582881563,0.154622855371654,0.623968146128573
"198910",-3.67,0,-0.102104914662101,-0.0579461131417953,0.0101538717159442,0.615403707662288
"198911",1.03,-0.91,0.0961034770947532,0.194398830305538,0.0131772074496721,0.619297628329152
"198912",1.16,-0.1,-0.020379524707731,-0.175589952771747,0.140590136708681,0.614624724569057
"199001",-7.85,-1.13,0.151293950603611,-0.0788214085399932,0.0216408584289454,0.615403707662288
"199002",1.11,-0.19,0.0271837507367698,-0.126551848997939,-0.178554905881884,0.623189892078946
